Caller,Callee,ReturnType,Package,IsInternal,ArgCount,Line
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.stream.Stream#filter,java.util.stream.Stream,org.springframework.samples.petclinic.system,false,1,45
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#endsWith,boolean,org.springframework.samples.petclinic.system,false,1,45
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,45
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#endsWith,boolean,org.springframework.samples.petclinic.system,false,1,45
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,45
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#contains,boolean,org.springframework.samples.petclinic.system,false,1,46
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,46
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#endsWith,boolean,org.springframework.samples.petclinic.system,false,1,47
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,47
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Path#getFileName,java.nio.file.Path,org.springframework.samples.petclinic.system,false,0,47
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Files#readAllLines,java.util.List,org.springframework.samples.petclinic.system,false,1,54
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.List#size,int,org.springframework.samples.petclinic.system,false,0,55
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#trim,java.lang.String,org.springframework.samples.petclinic.system,false,0,56
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.List#get,java.lang.String,org.springframework.samples.petclinic.system,false,1,56
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#startsWith,boolean,org.springframework.samples.petclinic.system,false,1,58
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#startsWith,boolean,org.springframework.samples.petclinic.system,false,1,58
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#contains,boolean,org.springframework.samples.petclinic.system,false,1,58
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#contains,boolean,org.springframework.samples.petclinic.system,false,1,59
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#endsWith,boolean,org.springframework.samples.petclinic.system,false,1,62
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,62
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.regex.Matcher#find,boolean,org.springframework.samples.petclinic.system,false,0,63
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.regex.Pattern#matcher,java.util.regex.Matcher,org.springframework.samples.petclinic.system,false,1,63
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.regex.Matcher#find,boolean,org.springframework.samples.petclinic.system,false,0,64
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.regex.Pattern#matcher,java.util.regex.Matcher,org.springframework.samples.petclinic.system,false,1,64
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.regex.Matcher#find,boolean,org.springframework.samples.petclinic.system,false,0,65
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.util.regex.Pattern#matcher,java.util.regex.Matcher,org.springframework.samples.petclinic.system,false,1,65
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.String#contains,boolean,org.springframework.samples.petclinic.system,false,1,67
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,68
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,java.lang.CharSequence#isEmpty,boolean,org.springframework.samples.petclinic.system,false,0,80
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,UNKNOWN,void,org.springframework.samples.petclinic.system,false,1,81
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Files#walk,java.util.stream.Stream,org.springframework.samples.petclinic.system,false,1,88
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Paths#get,java.nio.file.Path,org.springframework.samples.petclinic.system,false,1,88
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.stream.Stream#toList,java.util.List,org.springframework.samples.petclinic.system,false,0,89
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.stream.Stream#filter,java.util.stream.Stream,org.springframework.samples.petclinic.system,false,1,89
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.stream.Stream#filter,java.util.stream.Stream,org.springframework.samples.petclinic.system,false,1,89
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.String#startsWith,boolean,org.springframework.samples.petclinic.system,false,1,89
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,89
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Path#getFileName,java.nio.file.Path,org.springframework.samples.petclinic.system,false,0,89
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.String#endsWith,boolean,org.springframework.samples.petclinic.system,false,1,90
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,90
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Path#getFileName,java.nio.file.Path,org.springframework.samples.petclinic.system,false,0,90
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Files#newBufferedReader,java.io.BufferedReader,org.springframework.samples.petclinic.system,false,1,98
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Properties#load,void,org.springframework.samples.petclinic.system,false,1,99
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Map#put,java.util.Properties,org.springframework.samples.petclinic.system,false,2,100
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Path#toString,java.lang.String,org.springframework.samples.petclinic.system,false,0,100
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.nio.file.Path#getFileName,java.nio.file.Path,org.springframework.samples.petclinic.system,false,0,100
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Map#get,java.util.Properties,org.springframework.samples.petclinic.system,false,1,105
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,UNKNOWN,void,org.springframework.samples.petclinic.system,false,1,107
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Properties#stringPropertyNames,java.util.Set,org.springframework.samples.petclinic.system,false,0,111
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Map#entrySet,java.util.Set,org.springframework.samples.petclinic.system,false,0,114
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Map$Entry#getKey,java.lang.String,org.springframework.samples.petclinic.system,false,0,115
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.String#equals,boolean,org.springframework.samples.petclinic.system,false,1,118
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.String#equals,boolean,org.springframework.samples.petclinic.system,false,1,118
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Map$Entry#getValue,java.util.Properties,org.springframework.samples.petclinic.system,false,0,121
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Set#removeAll,boolean,org.springframework.samples.petclinic.system,false,1,123
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Properties#stringPropertyNames,java.util.Set,org.springframework.samples.petclinic.system,false,0,123
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.util.Set#isEmpty,boolean,org.springframework.samples.petclinic.system,false,0,125
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,126
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,126
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,java.lang.StringBuilder#append,java.lang.StringBuilder,org.springframework.samples.petclinic.system,false,1,126
